,Unnamed: 0,state,response,coverage,education,employmentstatus,gender,location_code,marital_status,policy,renew_offer_type,sales_channel,vehicle_class,vehicle_size,customer_lifetime_value,effective_to_date,income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,total_claim_amount,date,day,month,year,week
6755,7417.0,California,No,Basic,High School or Below,Employed,F,Suburban,Married,Personal,Offer4,Call Center,Four-Door Car,Small,4389.945709,2011-01-28,0.0,118.0,10.0,69.0,1.0,1.0,670.656551,2011-01-28,28,1,2011,4
6756,7418.0,California,No,Extended,College,Employed,F,Rural,Divorced,Personal,Offer4,Agent,Four-Door Car,Medsize,2604.84712,2011-01-22,0.0,74.0,19.0,50.0,0.0,1.0,532.8,2011-01-22,22,1,2011,3
6757,7419.0,California,No,Basic,Bachelor,Others,F,Suburban,Married,Personal,Offer1,Web,SUV,Medsize,2918.576189,2011-02-24,80714.0,72.0,18.0,12.0,0.0,1.0,345.6,2011-02-24,24,2,2011,8
6758,7420.0,Washington,No,Extended,High School or Below,Employed,F,Rural,Married,Personal,Offer2,Agent,Four-Door Car,Medsize,2487.649473,2011-02-11,38667.0,63.0,9.0,21.0,0.0,1.0,293.070538,2011-02-11,11,2,2011,6
6759,7421.0,Arizona,No,Basic,College,Employed,F,Suburban,Divorced,Personal,Offer1,Agent,Four-Door Car,Small,9082.833891,2011-01-08,34430.0,117.0,16.0,51.0,0.0,8.0,232.875794,2011-01-08,8,1,2011,1
6760,7422.0,Oregon,No,Basic,Bachelor,Employed,F,Urban,Divorced,Personal,Offer4,Call Center,Four-Door Car,Small,5557.934118,2011-01-30,83576.0,69.0,35.0,72.0,0.0,5.0,331.2,2011-01-30,30,1,2011,4
6761,7423.0,Oregon,Yes,Extended,College,Employed,M,Urban,Divorced,Personal,Offer2,Call Center,Four-Door Car,Medsize,5107.163002,2011-01-26,35625.0,65.0,10.0,56.0,1.0,3.0,288.572108,2011-01-26,26,1,2011,4
6762,7425.0,Oregon,No,Basic,Bachelor,Unemployed,M,Suburban,Divorced,Personal,Offer1,Branch,SUV,Small,5570.21583,2011-01-29,85718.0,139.0,4.0,98.0,1.0,1.0,540.173933,2011-01-29,29,1,2011,4
6763,7426.0,California,No,Premium,College,Others,M,Suburban,Divorced,Personal,Offer4,Agent,SUV,Small,5595.389905,2011-02-05,74454.0,71.0,25.0,29.0,0.0,3.0,340.8,2011-02-05,5,2,2011,5
6764,7428.0,California,Yes,Basic,Bachelor,Others,M,Suburban,Married,Personal,Offer1,Branch,Sports Car,Large,11243.90285,2011-02-25,66146.0,96.0,2.0,38.0,0.0,2.0,250.697824,2011-02-25,25,2,2011,8
6765,7429.0,Nevada,No,Extended,College,Employed,F,Urban,Divorced,Personal,Offer1,Web,Four-Door Car,Small,6113.869984,2011-02-04,0.0,88.0,18.0,7.0,0.0,5.0,1034.799615,2011-02-04,4,2,2011,5
6766,7430.0,Arizona,No,Premium,College,Employed,M,Suburban,Married,Personal,Offer1,Agent,SUV,Medsize,5271.372558,2011-02-14,13215.0,74.0,30.0,17.0,1.0,3.0,443.772927,2011-02-14,14,2,2011,7
6767,7431.0,Nevada,No,Basic,Bachelor,Employed,F,Rural,Married,Corporate,Offer1,Branch,Luxury SUV,Medsize,2746.921502,2011-01-29,62302.0,70.0,7.0,7.0,0.0,1.0,504.0,2011-01-29,29,1,2011,4
6768,7432.0,Oregon,No,Extended,High School or Below,Employed,M,Suburban,Single,Corporate,Offer4,Call Center,Four-Door Car,Small,4729.970205,2011-01-17,0.0,124.0,13.0,31.0,0.0,1.0,630.85509,2011-01-17,17,1,2011,3
6769,7433.0,Oregon,No,Basic,High School or Below,Unemployed,M,Suburban,Married,Personal,Offer2,Agent,Sports Car,Medsize,8879.790017,2011-02-03,52583.0,113.0,12.0,59.0,0.0,7.0,528.20086,2011-02-03,3,2,2011,5
6770,7435.0,California,No,Premium,High School or Below,Employed,M,Urban,Married,Corporate,Offer1,Call Center,SUV,Small,3106.48254,2011-01-02,22076.0,85.0,30.0,53.0,0.0,1.0,422.765363,2011-01-02,2,1,2011,52
6771,7436.0,Arizona,No,Basic,High School or Below,Unemployed,F,Suburban,Married,Personal,Offer1,Agent,Four-Door Car,Small,5860.16743,2011-02-01,94527.0,73.0,16.0,32.0,0.0,3.0,41.464402,2011-02-01,1,2,2011,5
6772,7437.0,Oregon,No,Extended,Bachelor,Employed,M,Suburban,Married,Corporate,Offer3,Call Center,SUV,Small,9035.671134,2011-01-21,34337.0,113.0,20.0,44.0,0.0,9.0,542.4,2011-01-21,21,1,2011,3
6773,7438.0,California,No,Basic,High School or Below,Employed,F,Suburban,Married,Personal,Offer3,Agent,Sports Car,Medsize,7256.576235,2011-02-25,29053.0,181.0,34.0,52.0,0.0,1.0,404.95431,2011-02-25,25,2,2011,8
6774,7439.0,Oregon,No,Extended,High School or Below,Employed,M,Suburban,Single,Personal,Offer2,Call Center,Four-Door Car,Medsize,14428.86926,2011-01-17,0.0,68.0,2.0,82.0,0.0,2.0,326.4,2011-01-17,17,1,2011,3
6775,7440.0,Washington,Yes,Basic,Bachelor,Employed,M,Suburban,Married,Personal,Offer2,Agent,Two-Door Car,Medsize,2787.501453,2011-01-01,62506.0,69.0,3.0,90.0,0.0,1.0,331.2,2011-01-01,1,1,2011,52
6776,7441.0,Oregon,No,Extended,High School or Below,Employed,M,Suburban,Married,Personal,Offer2,Branch,Two-Door Car,Medsize,4845.002948,2011-02-11,0.0,65.0,7.0,14.0,0.0,6.0,129.165554,2011-02-11,11,2,2011,6
6777,7442.0,California,No,Premium,College,Unemployed,M,Suburban,Single,Personal,Offer1,Branch,Four-Door Car,Medsize,5460.315095,2011-01-10,45404.0,70.0,13.0,11.0,2.0,6.0,266.144648,2011-01-10,10,1,2011,2
6778,7443.0,Oregon,No,Extended,College,Employed,M,Rural,Married,Personal,Offer1,Web,Two-Door Car,Medsize,,,,,,,,,,,0,0,0,0
6779,7444.0,California,No,Basic,Bachelor,Employed,M,Suburban,Married,Personal,Offer4,Branch,Two-Door Car,Small,3141.333694,2011-01-18,24019.0,79.0,14.0,27.0,0.0,1.0,47.22861,2011-01-18,18,1,2011,3
6780,7445.0,Arizona,Yes,Basic,High School or Below,Others,M,Suburban,Single,Special,Offer1,Call Center,SUV,Medsize,2545.056879,2011-01-16,0.0,71.0,6.0,65.0,0.0,1.0,340.8,2011-01-16,16,1,2011,2
6781,7446.0,Washington,No,Basic,High School or Below,Unemployed,F,Suburban,Single,Personal,Offer1,Agent,Four-Door Car,Small,8355.958185,2011-02-15,23666.0,104.0,7.0,76.0,0.0,9.0,499.2,2011-02-15,15,2,2011,7
6782,7447.0,California,Yes,Basic,College,Others,M,Suburban,Married,Personal,Offer2,Agent,Two-Door Car,Medsize,3837.492458,2011-02-01,36794.0,99.0,0.0,75.0,0.0,1.0,712.8,2011-02-01,1,2,2011,5
6783,7449.0,California,No,Basic,Bachelor,Unemployed,M,Suburban,Married,Personal,Offer3,Branch,SUV,Medsize,2534.990075,2011-02-28,25163.0,67.0,32.0,18.0,0.0,1.0,321.6,2011-02-28,28,2,2011,9
6784,7451.0,California,No,Extended,High School or Below,Unemployed,F,Suburban,Married,Personal,Offer2,Web,SUV,Medsize,5762.472144,2011-01-23,66156.0,72.0,11.0,66.0,0.0,6.0,345.6,2011-01-23,23,1,2011,3
6785,7452.0,California,No,Basic,College,Unemployed,M,Suburban,Divorced,Personal,Offer2,Web,Four-Door Car,Large,15936.5764,2011-02-02,0.0,76.0,7.0,84.0,0.0,2.0,364.8,2011-02-02,2,2,2011,5
6786,7453.0,California,No,Basic,College,Employed,M,Urban,Married,Personal,Offer3,Agent,Four-Door Car,Medsize,12552.64705,2011-01-27,10147.0,67.0,15.0,52.0,0.0,2.0,459.276664,2011-01-27,27,1,2011,4
6787,7454.0,Washington,No,Extended,High School or Below,Employed,M,Suburban,Married,Personal,Offer4,Call Center,Four-Door Car,Large,2352.3679,2011-01-19,0.0,64.0,4.0,61.0,0.0,1.0,381.062306,2011-01-19,19,1,2011,3
6788,7455.0,Oregon,Yes,Premium,Bachelor,Employed,F,Suburban,Single,Special,Offer2,Agent,Luxury Car,Medsize,4935.642812,2011-02-17,95765.0,61.0,14.0,80.0,0.0,3.0,352.089317,2011-02-17,17,2,2011,7
6789,7456.0,Arizona,Yes,Basic,High School or Below,Employed,M,Suburban,Married,Corporate,Offer2,Agent,Four-Door Car,Medsize,5356.137712,2011-01-04,60752.0,67.0,4.0,19.0,0.0,7.0,414.106436,2011-01-04,4,1,2011,1
6790,7457.0,Washington,No,Premium,Bachelor,Unemployed,F,Suburban,Married,Personal,Offer1,Branch,Luxury Car,Medsize,3740.404374,2011-02-09,0.0,104.0,27.0,13.0,1.0,1.0,499.2,2011-02-09,9,2,2011,6
6791,7458.0,California,No,Extended,College,Unemployed,F,Suburban,Single,Personal,Offer1,Call Center,Two-Door Car,Large,2489.387507,2011-01-29,31058.0,67.0,5.0,19.0,5.0,1.0,309.424708,2011-01-29,29,1,2011,4
6792,7459.0,Oregon,No,Basic,Doctor,Employed,M,Rural,Married,Personal,Offer2,Branch,Sports Car,Medsize,7188.292633,2011-01-29,13542.0,94.0,5.0,35.0,0.0,8.0,451.2,2011-01-29,29,1,2011,4
6793,7460.0,Washington,No,Premium,High School or Below,Employed,M,Urban,Married,Corporate,Offer1,Call Center,Four-Door Car,Medsize,,,,,,,,,,,0,0,0,0
6794,7461.0,California,No,Basic,College,Unemployed,M,Suburban,Single,Personal,Offer4,Call Center,Two-Door Car,Medsize,2661.729688,2011-01-05,24152.0,72.0,17.0,28.0,2.0,1.0,345.6,2011-01-05,5,1,2011,1
6795,7462.0,Nevada,No,Extended,High School or Below,Unemployed,F,Suburban,Divorced,Personal,Offer1,Branch,Sports Car,Large,12200.78537,2011-02-06,60282.0,102.0,23.0,87.0,0.0,2.0,120.083224,2011-02-06,6,2,2011,5
6796,7463.0,Washington,Yes,Extended,College,Unemployed,M,Suburban,Single,Personal,Offer1,Agent,SUV,Medsize,,,,,,,,,,,0,0,0,0
6797,7464.0,California,No,Basic,College,Employed,F,Rural,Single,Personal,Offer4,Branch,Four-Door Car,Medsize,3873.647046,2011-01-20,28142.0,105.0,18.0,50.0,0.0,1.0,701.708239,2011-01-20,20,1,2011,3
6798,7465.0,Oregon,No,Basic,High School or Below,Unemployed,M,Urban,Married,Personal,Offer3,Branch,Two-Door Car,Medsize,2471.528431,2011-01-15,95697.0,61.0,16.0,55.0,0.0,1.0,114.273025,2011-01-15,15,1,2011,2
6799,7466.0,Washington,No,Extended,Bachelor,Others,F,Suburban,Single,Personal,Offer1,Branch,Four-Door Car,Medsize,2688.860687,2011-01-10,89771.0,67.0,10.0,9.0,2.0,1.0,104.123179,2011-01-10,10,1,2011,2
6800,7467.0,Nevada,No,Extended,Bachelor,Employed,M,Rural,Married,Personal,Offer1,Branch,Four-Door Car,Medsize,2551.226692,2011-01-19,79751.0,63.0,15.0,67.0,0.0,1.0,392.235698,2011-01-19,19,1,2011,3
6801,7468.0,Oregon,No,Extended,Master,Employed,M,Urban,Single,Special,Offer4,Branch,Two-Door Car,Medsize,4949.525372,2011-02-22,0.0,69.0,27.0,56.0,0.0,7.0,331.2,2011-02-22,22,2,2011,8
6802,7469.0,Oregon,No,Extended,Bachelor,Employed,M,Rural,Married,Personal,Offer4,Agent,SUV,Small,6143.898219,2011-01-30,45032.0,77.0,13.0,35.0,0.0,3.0,36.818178,2011-01-30,30,1,2011,4
6803,7470.0,Oregon,Yes,Basic,College,Employed,M,Urban,Married,Corporate,Offer2,Web,Four-Door Car,Medsize,8837.334639,2011-02-17,62277.0,113.0,9.0,68.0,0.0,8.0,249.799752,2011-02-17,17,2,2011,7
6804,7471.0,California,No,Basic,Bachelor,Employed,F,Urban,Single,Personal,Offer1,Agent,Four-Door Car,Medsize,9517.07801,2011-02-19,0.0,87.0,13.0,76.0,0.0,2.0,417.6,2011-02-19,19,2,2011,7
6805,7472.0,California,No,Extended,Doctor,Employed,F,Suburban,Single,Personal,Offer2,Agent,Four-Door Car,Small,2879.63179,2011-01-23,40525.0,73.0,3.0,27.0,0.0,1.0,123.790553,2011-01-23,23,1,2011,3
6806,7473.0,Arizona,No,Extended,High School or Below,Unemployed,M,Suburban,Single,Personal,Offer2,Agent,Four-Door Car,Medsize,2805.098562,2011-01-29,26004.0,70.0,12.0,3.0,0.0,1.0,336.0,2011-01-29,29,1,2011,4
6807,7474.0,Oregon,No,Basic,Bachelor,Employed,M,Rural,Married,Personal,Offer3,Branch,Four-Door Car,Medsize,6045.625114,2011-02-14,82399.0,77.0,18.0,15.0,3.0,9.0,31.668965,2011-02-14,14,2,2011,7
6808,7475.0,California,Yes,Basic,High School or Below,Others,F,Suburban,Single,Corporate,Offer1,Web,Two-Door Car,Small,5246.278375,2011-01-21,28909.0,66.0,15.0,66.0,0.0,8.0,456.702735,2011-01-21,21,1,2011,3
6809,7476.0,California,No,Extended,Bachelor,Employed,M,Urban,Single,Personal,Offer1,Agent,Four-Door Car,Medsize,4772.931526,2011-01-20,15323.0,128.0,30.0,61.0,0.0,1.0,614.4,2011-01-20,20,1,2011,3
6810,7477.0,Arizona,No,Basic,Bachelor,Unemployed,M,Suburban,Single,Personal,Offer1,Branch,Two-Door Car,Large,3867.965986,2011-02-23,79628.0,98.0,6.0,4.0,0.0,1.0,470.4,2011-02-23,23,2,2011,8
6811,7478.0,Washington,No,Basic,Bachelor,Unemployed,F,Suburban,Single,Personal,Offer2,Agent,Four-Door Car,Medsize,3383.445647,2011-01-03,0.0,97.0,23.0,38.0,0.0,1.0,698.4,2011-01-03,3,1,2011,1
6812,7479.0,Arizona,No,Basic,College,Employed,M,Urban,Married,Corporate,Offer2,Call Center,Four-Door Car,Medsize,9521.222806,2011-01-24,27769.0,121.0,24.0,78.0,0.0,6.0,123.15416,2011-01-24,24,1,2011,4
6813,7480.0,Arizona,No,Basic,High School or Below,Unemployed,F,Suburban,Divorced,Corporate,Offer1,Agent,Sports Car,Large,7614.669735,2011-02-09,16707.0,102.0,9.0,74.0,0.0,8.0,1106.913309,2011-02-09,9,2,2011,6
6814,7481.0,Washington,No,Premium,High School or Below,Unemployed,M,Suburban,Single,Personal,Offer2,Agent,Two-Door Car,Medsize,11308.47178,2011-01-12,0.0,66.0,4.0,83.0,0.0,2.0,316.8,2011-01-12,12,1,2011,2
6815,7482.0,California,Yes,Basic,High School or Below,Employed,M,Suburban,Single,Personal,Offer2,Web,SUV,Medsize,3350.687339,2011-01-07,94395.0,83.0,23.0,1.0,0.0,1.0,582.690575,2011-01-07,7,1,2011,1
6816,7483.0,Arizona,No,Basic,College,Unemployed,M,Suburban,Divorced,Corporate,Offer1,Agent,Four-Door Car,Medsize,2683.492593,2011-01-12,84895.0,67.0,24.0,19.0,0.0,1.0,321.6,2011-01-12,12,1,2011,2
6817,7484.0,California,No,Basic,Bachelor,Employed,M,Rural,Married,Corporate,Offer3,Call Center,Two-Door Car,Medsize,,,,,,,,,,,0,0,0,0
6818,7485.0,Oregon,No,Basic,High School or Below,Unemployed,F,Suburban,Married,Personal,Offer2,Agent,Four-Door Car,Medsize,2086.610957,2011-01-23,0.0,62.0,26.0,30.0,0.0,1.0,446.4,2011-01-23,23,1,2011,3
6819,7486.0,Oregon,Yes,Extended,College,Unemployed,F,Suburban,Divorced,Special,Offer2,Agent,Four-Door Car,Medsize,4868.807554,2011-02-20,31447.0,121.0,12.0,16.0,0.0,1.0,580.8,2011-02-20,20,2,2011,7
6820,7487.0,Arizona,No,Basic,College,Unemployed,F,Suburban,Married,Personal,Offer1,Branch,Four-Door Car,Small,5021.150845,2011-02-19,61987.0,125.0,24.0,4.0,0.0,1.0,723.301363,2011-02-19,19,2,2011,7
6821,7488.0,Arizona,No,Basic,College,Employed,F,Rural,Married,Personal,Offer1,Agent,Four-Door Car,Medsize,3671.818326,2011-01-18,42460.0,91.0,28.0,42.0,0.0,1.0,347.47509,2011-01-18,18,1,2011,3
6822,7489.0,California,No,Basic,College,Others,F,Suburban,Divorced,Personal,Offer2,Call Center,Sports Car,Medsize,5253.487908,2011-02-08,12811.0,150.0,27.0,0.0,2.0,1.0,720.0,2011-02-08,8,2,2011,6
6823,7490.0,Washington,No,Premium,Bachelor,Others,F,Suburban,Married,Personal,Offer2,Branch,Two-Door Car,Small,12036.62051,2011-02-10,44428.0,104.0,17.0,61.0,0.0,2.0,499.2,2011-02-10,10,2,2011,6
6824,7491.0,Arizona,No,Basic,Doctor,Unemployed,F,Suburban,Married,Corporate,Offer2,Call Center,Two-Door Car,Medsize,3508.92537,2011-01-06,0.0,97.0,19.0,18.0,0.0,1.0,698.4,2011-01-06,6,1,2011,1
6825,7492.0,Arizona,No,Basic,Bachelor,Employed,M,Suburban,Married,Personal,Offer2,Call Center,Four-Door Car,Small,3818.468252,2011-01-16,25221.0,103.0,10.0,41.0,5.0,1.0,616.005527,2011-01-16,16,1,2011,2
6826,7493.0,Nevada,No,Basic,High School or Below,Employed,F,Suburban,Married,Personal,Offer2,Branch,Four-Door Car,Medsize,2570.433324,2011-02-12,44940.0,65.0,1.0,67.0,0.0,1.0,284.492531,2011-02-12,12,2,2011,6
6827,7494.0,California,No,Basic,Bachelor,Employed,M,Suburban,Divorced,Corporate,Offer3,Call Center,Two-Door Car,Medsize,2846.171869,2011-01-22,39192.0,71.0,7.0,11.0,0.0,1.0,352.791394,2011-01-22,22,1,2011,3
6828,7495.0,California,No,Basic,Bachelor,Employed,F,Rural,Married,Personal,Offer2,Branch,Sports Car,Medsize,7292.397562,2011-02-09,0.0,68.0,6.0,50.0,0.0,2.0,415.986454,2011-02-09,9,2,2011,6
6829,7496.0,Arizona,No,Extended,Bachelor,Employed,F,Rural,Married,Personal,Offer4,Agent,Four-Door Car,Medsize,10581.275,2011-02-14,42513.0,133.0,0.0,44.0,0.0,3.0,628.207511,2011-02-14,14,2,2011,7
6830,7497.0,Nevada,No,Basic,College,Unemployed,F,Suburban,Single,Corporate,Offer1,Agent,Two-Door Car,Medsize,,,,,,,,,,,0,0,0,0
6831,7498.0,Washington,No,Basic,Doctor,Unemployed,F,Suburban,Married,Corporate,Offer1,Call Center,SUV,Medsize,4605.036646,2011-01-28,22571.0,63.0,29.0,51.0,0.0,9.0,302.4,2011-01-28,28,1,2011,4
6832,7500.0,Washington,No,Extended,College,Employed,F,Urban,Married,Corporate,Offer1,Call Center,Two-Door Car,Small,3939.00637,2011-01-28,60021.0,99.0,12.0,28.0,0.0,1.0,882.871945,2011-01-28,28,1,2011,4
6833,7501.0,Oregon,No,Basic,High School or Below,Employed,F,Rural,Married,Corporate,Offer1,Web,Two-Door Car,Medsize,8104.43256,2011-01-29,58172.0,67.0,8.0,62.0,0.0,2.0,141.532926,2011-01-29,29,1,2011,4
6834,7502.0,Arizona,No,Basic,Bachelor,Unemployed,F,Suburban,Single,Personal,Offer1,Agent,Four-Door Car,Small,4165.252177,2011-01-20,58299.0,105.0,24.0,22.0,1.0,1.0,504.0,2011-01-20,20,1,2011,3
6835,7503.0,Oregon,No,Basic,High School or Below,Employed,F,Suburban,Single,Personal,Offer1,Agent,Two-Door Car,Small,14065.30235,2011-02-02,25275.0,61.0,5.0,80.0,0.0,2.0,214.247114,2011-02-02,2,2,2011,5
6836,7504.0,Oregon,Yes,Basic,High School or Below,Employed,F,Urban,Single,Personal,Offer1,Agent,SUV,Small,,,,,,,,,,,0,0,0,0
6837,7505.0,California,No,Basic,Master,Unemployed,M,Suburban,Married,Corporate,Offer3,Branch,Sports Car,Medsize,7590.913301,2011-01-14,52348.0,65.0,33.0,18.0,1.0,2.0,312.0,2011-01-14,14,1,2011,2
6838,7506.0,Washington,No,Basic,High School or Below,Employed,F,Suburban,Married,Personal,Offer4,Call Center,Four-Door Car,Large,8018.503854,2011-02-28,58843.0,68.0,1.0,96.0,0.0,2.0,200.490816,2011-02-28,28,2,2011,9
6839,7507.0,Oregon,No,Basic,College,Employed,M,Rural,Married,Personal,Offer1,Agent,Sports Car,Medsize,3554.845264,2011-01-10,58557.0,88.0,4.0,83.0,0.0,1.0,55.510526,2011-01-10,10,1,2011,2
6840,7508.0,Nevada,No,Basic,High School or Below,Unemployed,M,Suburban,Single,Corporate,Offer1,Call Center,Four-Door Car,Medsize,3945.588049,2011-01-19,0.0,105.0,2.0,54.0,0.0,1.0,933.212749,2011-01-19,19,1,2011,3
6841,7509.0,California,No,Extended,Doctor,Employed,M,Suburban,Married,Personal,Offer1,Agent,SUV,Medsize,2915.614781,2011-01-08,86599.0,73.0,32.0,89.0,0.0,1.0,350.4,2011-01-08,8,1,2011,1
6842,7510.0,Arizona,No,Basic,Bachelor,Employed,M,Urban,Married,Personal,Offer1,Branch,Sports Car,Small,5554.826011,2011-01-18,52984.0,69.0,12.0,81.0,0.0,5.0,167.667603,2011-01-18,18,1,2011,3
6843,7511.0,Washington,No,Extended,College,Employed,F,Suburban,Married,Special,Offer2,Agent,Four-Door Car,Medsize,5329.128301,2011-02-02,0.0,72.0,18.0,39.0,0.0,4.0,345.6,2011-02-02,2,2,2011,5
6844,7512.0,Nevada,No,Basic,Master,Employed,M,Rural,Single,Personal,Offer4,Agent,SUV,Medsize,5502.726803,2011-02-23,0.0,72.0,33.0,39.0,0.0,7.0,345.6,2011-02-23,23,2,2011,8
6845,7513.0,Oregon,Yes,Basic,Bachelor,Employed,F,Rural,Single,Personal,Offer2,Web,Four-Door Car,Medsize,7606.70898,2011-02-25,47778.0,96.0,2.0,81.0,0.0,7.0,173.80879,2011-02-25,25,2,2011,8
6846,7514.0,Arizona,No,Basic,High School or Below,Employed,F,Urban,Married,Personal,Offer1,Web,SUV,Medsize,,,,,,,,,,,0,0,0,0
6847,7515.0,Arizona,No,Basic,College,Others,M,Suburban,Single,Personal,Offer2,Agent,SUV,Small,5971.313496,2011-01-21,52018.0,78.0,17.0,37.0,3.0,7.0,374.4,2011-01-21,21,1,2011,3
6848,7516.0,Oregon,No,Basic,High School or Below,Others,F,Suburban,Married,Personal,Offer2,Call Center,Four-Door Car,Small,2248.449633,2011-01-29,24910.0,63.0,7.0,63.0,1.0,1.0,347.857619,2011-01-29,29,1,2011,4
6849,7517.0,Washington,No,Premium,High School or Below,Employed,M,Suburban,Married,Corporate,Offer2,Agent,Two-Door Car,Small,10745.97948,2011-01-31,39135.0,91.0,8.0,56.0,0.0,2.0,436.8,2011-01-31,31,1,2011,5
6850,7518.0,California,Yes,Extended,College,Employed,M,Rural,Married,Corporate,Offer2,Agent,Sports Car,Medsize,7223.689647,2011-01-28,0.0,97.0,31.0,58.0,0.0,3.0,465.6,2011-01-28,28,1,2011,4
6851,7519.0,California,No,Basic,High School or Below,Employed,F,Suburban,Married,Personal,Offer2,Call Center,Four-Door Car,Small,9384.475767,2011-02-01,0.0,133.0,7.0,42.0,0.0,4.0,957.6,2011-02-01,1,2,2011,5
6852,7520.0,California,Yes,Extended,College,Others,M,Suburban,Single,Personal,Offer1,Agent,Four-Door Car,Medsize,5709.225202,2011-02-13,0.0,78.0,32.0,66.0,0.0,5.0,410.409376,2011-02-13,13,2,2011,6
6853,7521.0,California,Yes,Basic,Bachelor,Employed,M,Suburban,Single,Personal,Offer2,Call Center,Four-Door Car,Small,4983.897914,2011-02-02,28726.0,65.0,13.0,88.0,0.0,3.0,468.0,2011-02-02,2,2,2011,5
6854,7522.0,Nevada,Yes,Extended,Bachelor,Employed,F,Suburban,Married,Personal,Offer2,Agent,SUV,Medsize,13561.4335,2011-01-03,0.0,122.0,9.0,48.0,0.0,2.0,585.6,2011-01-03,3,1,2011,1
6855,7523.0,Oregon,No,Premium,Master,Unemployed,F,Urban,Married,Personal,Offer2,Branch,Four-Door Car,Medsize,7218.375778,2011-02-23,45356.0,90.0,31.0,30.0,0.0,3.0,462.043003,2011-02-23,23,2,2011,8
6856,7524.0,Arizona,Yes,Basic,College,Employed,M,Suburban,Divorced,Corporate,Offer1,Agent,Two-Door Car,Medsize,5160.251878,2011-01-20,87050.0,129.0,1.0,75.0,0.0,1.0,619.2,2011-01-20,20,1,2011,3
6857,7525.0,Oregon,No,Basic,Bachelor,Others,F,Suburban,Married,Personal,Offer3,Call Center,Four-Door Car,Medsize,13115.40751,2011-02-04,20705.0,171.0,8.0,12.0,1.0,3.0,237.264543,2011-02-04,4,2,2011,5
6858,7526.0,Arizona,No,Basic,Master,Unemployed,M,Suburban,Divorced,Personal,Offer1,Branch,Four-Door Car,Small,,,,,,,,,,,0,0,0,0
6859,7527.0,Arizona,No,Basic,College,Employed,F,Suburban,Married,Personal,Offer3,Agent,Luxury SUV,Medsize,,,,,,,,,,,0,0,0,0
6860,7529.0,California,No,Basic,Bachelor,Others,M,Suburban,Single,Personal,Offer2,Agent,Two-Door Car,Medsize,2580.849899,2011-02-09,46900.0,66.0,13.0,59.0,0.0,1.0,316.8,2011-02-09,9,2,2011,6
6861,7530.0,Washington,No,Extended,College,Employed,F,Urban,Married,Personal,Offer2,Call Center,Four-Door Car,Medsize,,,,,,,,,,,0,0,0,0
6862,7531.0,Arizona,No,Extended,Doctor,Employed,F,Suburban,Married,Personal,Offer2,Agent,Four-Door Car,Medsize,8186.095915,2011-01-28,43877.0,102.0,26.0,77.0,0.0,4.0,414.713588,2011-01-28,28,1,2011,4
6863,7532.0,Oregon,No,Basic,Bachelor,Employed,M,Rural,Married,Personal,Offer3,Call Center,Two-Door Car,Medsize,4767.687852,2011-01-28,0.0,72.0,2.0,12.0,0.0,9.0,345.6,2011-01-28,28,1,2011,4
6864,7533.0,California,No,Premium,Bachelor,Employed,M,Urban,Married,Corporate,Offer3,Branch,Two-Door Car,Medsize,8474.634723,2011-01-07,58488.0,73.0,29.0,15.0,2.0,2.0,350.4,2011-01-07,7,1,2011,1
6865,7534.0,Oregon,No,Basic,High School or Below,Employed,F,Suburban,Divorced,Personal,Offer3,Call Center,Four-Door Car,Small,4723.449803,2011-02-05,29193.0,61.0,0.0,47.0,3.0,9.0,292.8,2011-02-05,5,2,2011,5
6866,7535.0,Oregon,No,Basic,High School or Below,Unemployed,F,Suburban,Single,Personal,Offer1,Call Center,Four-Door Car,Small,10484.91535,2011-02-01,61108.0,89.0,22.0,93.0,0.0,2.0,49.451117,2011-02-01,1,2,2011,5
6867,7536.0,Oregon,No,Basic,High School or Below,Unemployed,F,Suburban,Single,Corporate,Offer4,Agent,Four-Door Car,Medsize,3304.758268,2011-02-28,23931.0,95.0,4.0,24.0,0.0,1.0,456.0,2011-02-28,28,2,2011,9
6868,7537.0,Oregon,No,Basic,Bachelor,Employed,F,Urban,Single,Personal,Offer1,Agent,Four-Door Car,Medsize,5002.093264,2011-01-21,0.0,70.0,35.0,56.0,0.0,3.0,504.0,2011-01-21,21,1,2011,3
6869,7538.0,Nevada,No,Extended,College,Employed,M,Urban,Single,Personal,Offer2,Web,Four-Door Car,Medsize,7607.001877,2011-01-28,0.0,104.0,3.0,62.0,0.0,3.0,638.414994,2011-01-28,28,1,2011,4
6870,7539.0,Washington,No,Basic,Master,Employed,M,Rural,Single,Personal,Offer1,Call Center,Four-Door Car,Large,2802.621642,2011-01-15,34628.0,71.0,21.0,31.0,0.0,1.0,132.517983,2011-01-15,15,1,2011,2
6871,7540.0,Arizona,Yes,Basic,Bachelor,Employed,M,Urban,Married,Personal,Offer2,Agent,Four-Door Car,Medsize,7455.361568,2011-01-16,74089.0,94.0,13.0,89.0,2.0,7.0,648.690215,2011-01-16,16,1,2011,2
6872,7541.0,California,Yes,Basic,High School or Below,Unemployed,F,Suburban,Single,Personal,Offer1,Agent,Four-Door Car,Small,,,,,,,,,,,0,0,0,0
